65,21,1537,453,306,231,1,1,1
65,13,1034,45,106,81,1,1,1
65,20,650,563,118,248,1,1,1
65,3,1029,1,68,18,1,1,1
65,15,845,143,55,131,1,1,1
65,11,539,138,143,113,1,1,1
66,19,1312,365,95,230,1,1,1
66,11,540,133,148,116,1,1,1
66,2,816,0,93,61,1,1,1
66,18,1067,231,173,151,1,1,1
66,13,1037,41,101,80,1,1,1
66,14,1199,48,121,86,1,1,1
66,3,1029,-7,75,26,1,1,1
66,12,789,26,48,91,1,1,1
66,20,672,530,96,261,1,1,1
66,21,1522,440,311,216,1,1,1
66,15,845,141,55,128,1,1,1
66,16,1117,103,51,101,1,1,1
66,17,1315,156,175,133,1,1,1
66,1,1,214,239,220,1,1,1
67,12,797,30,33,80,1,1,1
67,19,1290,336,96,218,1,1,1
67,14,1192,33,118,96,1,1,1
67,16,1117,91,43,110,1,1,1
67,11,547,133,150,120,1,1,1
67,18,1064,220,171,141,1,1,1
67,1,0,207,226,233,1,1,1
67,20,692,493,73,253,1,1,1
67,17,1307,146,175,139,1,1,1
67,15,834,133,81,131,1,1,1
67,2,812,1,100,56,1,1,1
67,13,1034,43,101,73,1,1,1
67,21,1502,413,285,215,1,1,1
68,13,1035,35,98,83,1,1,1
68,17,1317,141,161,131,1,1,1
68,11,544,128,146,115,1,1,1
68,1,-2,209,220,230,1,1,1
68,16,1112,90,53,103,1,1,1
68,21,1494,391,275,208,1,1,1
68,12,795,28,38,76,1,1,1
68,2,816,1,90,55,1,1,1
68,19,1284,328,83,201,1,1,1
68,20,695,471,78,250,1,1,1
68,18,1062,215,168,140,1,1,1
68,15,839,131,71,121,1,1,1
68,14,1190,33,115,83,1,1,1
69,21,1462,365,261,185,1,1,1
69,11,552,126,145,113,1,1,1
69,12,790,16,50,85,1,1,1
69,14,1189,31,105,81,1,1,1
69,19,1264,288,88,190,1,1,1
69,20,700,430,95,220,1,1,1
69,18,1064,193,158,128,1,1,1
69,16,1109,78,41,96,1,1,1
69,17,1287,118,166,135,1,1,1
69,1,0,212,198,224,1,1,1
69,22,1804,917,111,158,1,1,1
69,13,1025,28,100,78,1,1,1
69,15,850,120,56,123,1,1,1
69,2,807,-7,101,58,1,1,1
